0;;;;;;;;;;;
0;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
0;;0;;USA;USA;;USA;;2020-03-22 18:13:00;;
0;;0;;MCO;;;MCO;;2020-03-22 23:13:00;;
0;;0;PRI;USA;;;PRI;;2020-03-22 15:13:00;;
0;;0;;AUS;AUS;;AUS;;2020-03-22 14:13:00;;
0;;0;;PRY;;;PRY;;2020-03-22 01:43:00;;
0;;0;;MNE;;;MNE;;2020-03-22 23:13:00;;
0;;0;;USA;USA;;USA;;2020-03-22 15:43:00;;
0;;0;;USA;USA;;USA;;2020-03-22 20:13:00;;
0;;0;;CHN;;;CHN;;2020-03-22 13:43:00;;
0;;0;;AUS;AUS;;AUS;;2020-03-22 14:13:00;;
0;;0;;CAN;CAN;;CAN;;2020-03-22 02:43:00;;
0;;0;;GTM;;;GTM;;2020-03-22 23:13:00;;
0;;0;;RWA;;;RWA;;2020-03-22 23:13:00;;
0;;0;;CHN;CHN;;CHN;;2020-03-11 02:18:00;;
0;;0;;GUF;;;GUF;;2020-03-21 21:13:00;;
0;;0;;MUS;;;MUS;;2020-03-22 14:43:00;;
0;;0;;CAN;CAN;;CAN;;2020-03-21 21:13:00;;
0;;0;;JAM;;;JAM;;2020-03-20 14:13:00;;
0;;0;;TGO;;;TGO;;2020-03-21 17:43:00;;
0;;0;PYF;FRA;;;PYF;;2020-03-21 12:43:00;;
0;;0;;KEN;;;KEN;;2020-03-22 15:13:00;;
0;;0;GIB;GBR;;;GIB;;2020-03-22 23:43:00;;
0;;0;;BRB;;;BRB;;2020-03-22 02:13:00;;
0;;0;;CIV;;;CIV;;2020-03-21 12:43:00;;
0;;0;;KGZ;;;KGZ;;2020-03-21 17:43:00;;
0;;0;;CAN;CAN;;CAN;;2020-03-22 16:43:00;;
0;;0;;MDV;;;MDV;;2020-03-15 18:20:00;;
0;;0;;TZA;;;TZA;;2020-03-22 14:43:00;;
0;;0;;USA;USA;;USA;;2020-03-22 03:13:00;;
0;;0;;ETH;;;ETH;;2020-03-22 14:43:00;;
0;;0;;MYT;;;MYT;;2020-03-22 02:13:00;;
0;;0;;MNG;;;MNG;;2020-03-21 12:43:00;;
0;;0;ABW;NLD;;;ABW;;2020-03-22 11:43:00;;
0;;0;;GUY;;;GUY;;2020-03-17 10:53:00;;
0;;0;;SYC;;;SYC;;2020-03-20 15:43:00;;
0;;0;;CAN;CAN;;CAN;;2020-03-21 21:13:00;;
0;;0;;GNQ;;;GNQ;;2020-03-19 20:43:00;;
0;;0;VIR;USA;;;VIR;;2020-03-21 17:43:00;;
0;;0;;GAB;;;GAB;;2020-03-22 02:13:00;;
0;;0;;SUR;;;SUR;;2020-03-22 01:43:00;;
0;;0;IMN;GBR;;;IMN;;2020-03-22 14:13:00;;
