Last Update;Continent;Region;ICC;ID;Country;ID;;Province;ID;District;ZIP;Area;Population;Doubletten;;"Cases 
/
100.000";Confirmed;Deaths;Recovered;OpenStreetMap;Lat.;Long.;#
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;7.416.473.160;USA;;4,53;335.957;14.634;97.882;;;;292
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
2020-03-20 14:13;Americas;Caribbean;1;JAM;Jamaica;;;;;;;;2.726.667;JAM;0;0,59;16;1;2;https://www.openstreetmap.org/#map=5/18.1096/-77.2975&layers=T;18.1096;-77.2975;218
2020-03-21 17:43;Africa;Western Africa;228;TGO;Togo;;;;;;;;7.538.000;TGO;0;0,21;16;0;1;https://www.openstreetmap.org/#map=5/8.6195/0.8248&layers=T;8.6195;0.8248;219
2020-03-21 12:43;Oceania;Polynesia;689;PYF;French Polynesia;;X;;;;;;275.918;PYF;0;5,44;15;0;0;https://www.openstreetmap.org/#map=5/-17.6797/-149.4068&layers=T;-17.6797;-149.4068;220
2020-03-22 15:13;Africa;Eastern Africa;254;KEN;Kenya;;;;;;;;47.564.296;KEN;0;0,03;15;0;0;https://www.openstreetmap.org/#map=5/-0.0236/37.9062&layers=T;-0.0236;37.9062;221
2020-03-22 23:43;Europe;Southern Europe;350;GIB;Gibraltar;;X;;;;;;33.701;GIB;0;44,51;15;0;2;https://www.openstreetmap.org/#map=5/36.1408/-5.3536&layers=T;36.1408;-5.3536;222
2020-03-22 02:13;Americas;Caribbean;1;BRB;Barbados;;;;;;;;287.025;BRB;0;4,88;14;0;0;https://www.openstreetmap.org/#map=5/13.1939/-59.5432&layers=T;13.1939;-59.5432;223
2020-03-21 12:43;Africa;Western Africa;225;CIV;Côte d'Ivoire;;;;;;;;25.823.071;CIV;0;0,05;14;0;1;https://www.openstreetmap.org/#map=5/7.5400/-5.5471&layers=T;7.5400;-5.5471;224
2020-03-21 17:43;Asia;Central Asia;996;KGZ;Kyrgyzstan;;;;;;;;6.490.300;KGZ;0;0,22;14;0;0;https://www.openstreetmap.org/#map=5/41.2044/74.7661&layers=T;41.2044;74.7661;225
2020-03-22 16:43;Americas;Northern America;1;CAN;Canada;EXT;;Grand Princess;;;;;8;CAN_EXT;0;163 %;13;0;0;https://www.openstreetmap.org/#map=5/37.6489/-122.6655&layers=T;37.6489;-122.6655;226
2020-03-15 18:20;Asia;Southern Asia;960;MDV;Maldives;;;;;;;;374.775;MDV;0;3,47;13;0;0;https://www.openstreetmap.org/#map=5/3.2028/73.2207&layers=T;3.2028;73.2207;227
2020-03-22 14:43;Africa;Eastern Africa;255;TZA;Tanzania;;;;;;;;55.890.747;TZA;0;0,02;12;0;0;https://www.openstreetmap.org/#map=5/-6.3690/34.8888&layers=T;-6.3690;34.8888;228
2020-03-22 03:13;Americas;Northern America;1;USA;United States;WV;;West Virginia;;;;;1.852.994;USA_WV;0;0,65;12;0;0;https://www.openstreetmap.org/#map=5/38.4912/-80.9545&layers=T;38.4912;-80.9545;229
2020-03-22 14:43;Africa;Eastern Africa;251;ETH;Ethiopia;;;;;;;;98.665.000;ETH;0;0,01;11;0;4;https://www.openstreetmap.org/#map=5/9.1450/40.4897&layers=T;9.1450;40.4897;230
2020-03-22 02:13;Africa;Eastern Africa;262;MYT;Mayotte;;;;;;;;279.471;MYT;0;3,94;11;0;0;https://www.openstreetmap.org/#map=5/-12.8275/45.1662&layers=T;-12.8275;45.1662;231
2020-03-21 12:43;Asia;Eastern Asia;976;MNG;Mongolia;;;;;;;;3.305.182;MNG;0;0,30;10;0;0;https://www.openstreetmap.org/#map=5/46.8625/103.8467&layers=T;46.8625;103.8467;232
2020-03-22 11:43;Americas;Caribbean;297;ABW;Aruba;;X;;;;;;112.309;ABW;0;7,12;8;0;0;https://www.openstreetmap.org/#map=5/12.5211/-69.9683&layers=T;12.5211;-69.9683;233
2020-03-17 10:53;Americas;South America;592;GUY;Guyana;;;;;;;;782.766;GUY;0;0,89;7;1;0;https://www.openstreetmap.org/#map=5/4.8604/-58.9302&layers=T;4.8604;-58.9302;234
2020-03-20 15:43;Africa;Eastern Africa;248;SYC;Seychelles;;;;;;;;97.625;SYC;0;7,17;7;0;0;https://www.openstreetmap.org/#map=5/-4.6796/55.4920&layers=T;-4.6796;55.4920;235
2020-03-21 21:13;Americas;Northern America;1;CAN;Canada;NL;;Newfoundland and Labrador;;;;;521.922;CAN_NL;0;1,15;6;0;0;https://www.openstreetmap.org/#map=5/53.1355/-57.6604&layers=T;53.1355;-57.6604;236
2020-03-19 20:43;Africa;Middle Africa;240;GNQ;Equatorial Guinea;;;;;;;;1.358.276;GNQ;0;0,44;6;0;0;https://www.openstreetmap.org/#map=5/1.6508/10.2679&layers=T;1.6508;10.2679;237
2020-03-21 17:43;Americas;Caribbean;1;VIR;U.S. Virgin Islands;;X;;;;;;104.578;VIR;0;5,74;6;0;0;https://www.openstreetmap.org/#map=5/18.3358/-64.8963&layers=T;18.3358;-64.8963;238
2020-03-22 02:13;Africa;Middle Africa;241;GAB;Gabon;;;;;;;;2.172.579;GAB;0;0,23;5;1;0;https://www.openstreetmap.org/#map=5/-0.8037/11.6094&layers=T;-0.8037;11.6094;239
2020-03-22 01:43;Americas;South America;597;SUR;Suriname;;;;;;;;581.372;SUR;0;0,86;5;0;0;https://www.openstreetmap.org/#map=5/3.9193/-56.0278&layers=T;3.9193;-56.0278;240
2020-03-22 14:13;Europe;Northern Europe;44;IMN;Isle of Man;;X;;;;;;83.314;IMN;0;6,00;5;0;0;https://www.openstreetmap.org/#map=5/54.2361/-4.5481&layers=T;54.2361;-4.5481;241
2020-03-21 02:43;Americas;Caribbean;1;BHS;Bahamas;;;;;;;;385.340;BHS;0;1,04;4;0;0;https://www.openstreetmap.org/#map=5/25.0343/-77.3963&layers=T;25.0343;-77.3963;242
2020-03-22 23:43;Americas;Northern America;299;GRL;Greenland;;X;;;;;;56.081;GRL;0;7,13;4;0;0;https://www.openstreetmap.org/#map=5/71.7069/-42.6043&layers=T;71.7069;-42.6043;243
2020-03-22 11:43;Africa;Southern Africa;268;SWZ;Eswatini;;;;;;;;1.093.238;SWZ;0;0,37;4;0;0;https://www.openstreetmap.org/#map=5/-26.5225/31.4659&layers=T;-26.5225;31.4659;244
2020-03-21 17:43;Oceania;Melanesia;687;NCL;New Caledonia;;X;;;;;;282.200;NCL;0;1,42;4;0;0;https://www.openstreetmap.org/#map=5/-20.9043/165.6180&layers=T;-20.9043;165.6180;245
2020-03-19 09:33;Americas;Caribbean;590;MAF;Saint Martin;;X;;;;;;35.746;MAF;0;11,19;4;0;0;https://www.openstreetmap.org/#map=5/18.0708/-63.0501&layers=T;18.0708;-63.0501;246
2020-03-20 21:13;Oceania;Oceania;61;AUS;Australia;NT;;Northern Territory;;;;;245.869;AUS_NT;0;1,22;3;0;0;https://www.openstreetmap.org/#map=5/-12.4634/130.8456&layers=T;-12.4634;130.8456;247
2020-03-21 15:13;Africa;Western Africa;238;CPV;Cape Verde;;;;;;;;550.483;CPV;0;0,54;3;0;0;https://www.openstreetmap.org/#map=5/16.5388/-23.0418&layers=T;16.5388;-23.0418;248
2020-03-20 20:43;Africa;Middle Africa;236;CAF;Central African Republic;;;;;;;;5.496.011;CAF;0;0,05;3;0;0;https://www.openstreetmap.org/#map=5/6.6111/20.9394&layers=T;6.6111;20.9394;249
2020-03-19 20:13;Africa;Middle Africa;242;COG;Congo Republic;;;;;;;;5.380.508;COG;0;0,06;3;0;0;https://www.openstreetmap.org/#map=5/-0.2280/15.8277&layers=T;-0.2280;15.8277;250
2020-03-21 12:43;Americas;Central America;503;SLV;El Salvador;;;;;;;;6.704.864;SLV;0;0,04;3;0;0;https://www.openstreetmap.org/#map=5/13.7942/-88.8965&layers=T;13.7942;-88.8965;251
2020-03-16 14:38;Americas;Caribbean;590;BLM;Saint Barthélemy;;X;;;;;;9.793;BLM;0;30,63;3;0;0;https://www.openstreetmap.org/#map=5/17.9000/-62.8333&layers=T;17.9000;-62.8333;252
2020-03-21 12:43;Africa;Western Africa;231;LBR;Liberia;;;;;;;;4.475.353;LBR;0;0,07;3;0;0;https://www.openstreetmap.org/#map=5/6.4281/-9.4295&layers=T;6.4281;-9.4295;253
2020-03-20 22:13;Africa;Eastern Africa;261;MDG;Madagascar;;;;;;;;25.680.342;MDG;0;0,01;3;0;0;https://www.openstreetmap.org/#map=5/-18.7669/46.8691&layers=T;-18.7669;46.8691;254
2020-03-19 20:13;Africa;Southern Africa;264;NAM;Namibia;;;;;;;;2.458.936;NAM;0;0,12;3;0;0;https://www.openstreetmap.org/#map=5/-22.9576/18.4904&layers=T;-22.9576;18.4904;255
2020-03-19 08:53;Americas;Caribbean;599;CUW;Curaçao;;X;;;;;;158.665;CUW;0;1,89;3;1;0;https://www.openstreetmap.org/#map=5/12.1696/-68.9900&layers=T;12.1696;-68.9900;256
2020-03-19 20:13;Americas;Caribbean;1;CYM;Cayman Islands;;X;;;;;;65.813;CYM;0;4,56;3;1;0;https://www.openstreetmap.org/#map=5/19.3133/-81.2546&layers=T;19.3133;-81.2546;257
2020-03-22 14:13;Africa;Eastern Africa;260;ZMB;Zambia;;;;;;;;17.381.168;ZMB;0;0,02;3;0;0;https://www.openstreetmap.org/#map=5/-13.1339/27.8493&layers=T;-13.1339;27.8493;258
2020-03-21 12:43;Africa;Eastern Africa;263;ZWE;Zimbabwe;;;;;;;;15.159.624;ZWE;0;0,02;3;0;0;https://www.openstreetmap.org/#map=5/-19.0154/29.1549&layers=T;-19.0154;29.1549;259
2020-03-21 14:43;Africa;Middle Africa;244;AGO;Angola;;;;;;;;31.127.674;AGO;0;0,01;2;0;0;https://www.openstreetmap.org/#map=5/-11.2027/17.8739&layers=T;-11.2027;17.8739;260
2020-03-18 14:13;Africa;Western Africa;229;BEN;Benin;;;;;;;;11.733.059;BEN;0;0,02;2;0;0;https://www.openstreetmap.org/#map=5/9.3077/2.3158&layers=T;9.3077;2.3158;261
2020-03-20 14:13;Asia;Southern Asia;975;BTN;Bhutan;;;;;;;;741.672;BTN;0;0,27;2;0;0;https://www.openstreetmap.org/#map=5/27.5142/90.4336&layers=T;27.5142;90.4336;262
2020-03-19 18:43;Americas;Northern America;1;CAN;Canada;PE;;Prince Edward Island;;;;;157.901;CAN_PE;0;1,27;2;0;0;https://www.openstreetmap.org/#map=5/46.5107/-63.4168&layers=T;46.5107;-63.4168;263
2020-03-22 02:13;Oceania;Melanesia;679;FJI;Fiji;;;;;;;;884.887;FJI;0;0,23;2;0;0;https://www.openstreetmap.org/#map=5/-17.7134/178.0650&layers=T;-17.7134;178.0650;264
2020-03-21 02:13;Africa;Western Africa;224;GIN;Guinea;;;;;;;;12.218.357;GIN;0;0,02;2;0;0;https://www.openstreetmap.org/#map=5/9.9456/-9.6966&layers=T;9.9456;-9.6966;265
2020-03-21 14:43;Americas;Caribbean;509;HTI;Haiti;;;;;;;;11.577.779;HTI;0;0,02;2;0;0;https://www.openstreetmap.org/#map=5/18.9712/-72.2852&layers=T;18.9712;-72.2852;266
2020-03-15 18:20;Europe;Southern Europe;383;XK;Kosovo;;;;;;;;1.795.666;XK;0;0,11;2;0;0;https://www.openstreetmap.org/#map=5/42.6026/20.9030&layers=T;42.6026;20.9030;267
2020-03-19 02:33;Africa;Western Africa;222;MRT;Mauritania;;;;;;;;4.077.347;MRT;0;0,05;2;0;0;https://www.openstreetmap.org/#map=5/21.0079/-10.9408&layers=T;21.0079;-10.9408;268
2020-03-22 14:13;Asia;Southern Asia;977;NPL;Nepal;;;;;;;;29.609.623;NPL;0;0,01;2;0;1;https://www.openstreetmap.org/#map=5/28.3949/84.1240&layers=T;28.3949;84.1240;269
2020-03-21 02:13;Americas;Central America;505;NIC;Nicaragua;;;;;;;;6.460.411;NIC;0;0,03;2;0;0;https://www.openstreetmap.org/#map=5/12.8654/-85.2072&layers=T;12.8654;-85.2072;270
2020-03-22 14:13;Africa;Western Africa;227;NER;Niger;;;;;;;;22.314.743;NER;0;0,01;2;0;0;https://www.openstreetmap.org/#map=5/17.6078/8.0817&layers=T;17.6078;8.0817;271
2020-03-17 04:32;Americas;Caribbean;1;LCA;Saint Lucia;;;;;;;;178.696;LCA;0;1,12;2;0;0;https://www.openstreetmap.org/#map=5/13.9094/-60.9789&layers=T;13.9094;-60.9789;272
2020-03-18 12:13;Africa;Northern Africa;249;SDN;Sudan;;;;;;;;42.306.185;SDN;0;0,00;2;1;0;https://www.openstreetmap.org/#map=5/12.8628/30.2176&layers=T;12.8628;30.2176;273
2020-03-21 03:13;Americas;Northern America;1;BMU;Bermuda;;X;;;;;;64.027;BMU;0;3,12;2;0;0;https://www.openstreetmap.org/#map=5/32.3078/-64.7505&layers=T;32.3078;-64.7505;274
2020-03-15 18:20;Americas;Caribbean;1;ATG;Antigua and Barbuda;;;;;;;;96.453;ATG;0;1,04;1;0;0;https://www.openstreetmap.org/#map=5/17.0608/-61.7964&layers=T;17.0608;-61.7964;275
2020-03-21 21:13;Americas;Northern America;1;CAN;Canada;;X;;;;;;37.940.493;CAN;0;0,00;1;0;0;https://www.openstreetmap.org/#map=5/64.8255/-124.8457&layers=T;64.8255;-124.8457;276
2020-03-21 03:13;Africa;Middle Africa;235;TCD;Chad;;;;;;;;15.692.969;TCD;0;0,01;1;0;0;https://www.openstreetmap.org/#map=5/15.4542/18.7322&layers=T;15.4542;18.7322;277
2020-03-11 02:18;Asia;Eastern Asia;86;CHN;China;བོད;X;Xizang;;;;;3.440.000;CHN_བོད;0;0,03;1;0;1;https://www.openstreetmap.org/#map=5/31.6927/88.0924&layers=T;31.6927;88.0924;278
2020-03-19 14:53;Africa;Eastern Africa;253;DJI;Djibouti;;;;;;;;1.078.373;DJI;0;0,09;1;0;0;https://www.openstreetmap.org/#map=5/11.8251/42.5903&layers=T;11.8251;42.5903;279
2020-03-22 23:43;Americas;Caribbean;1;DMA;Dominica;;;;;;;;71.808;DMA;0;1,39;1;0;0;https://www.openstreetmap.org/#map=5/15.4150/-61.3710&layers=T;15.4150;-61.3710;280
2020-03-22 03:13;Africa;Eastern Africa;291;ERI;Eritrea;;;;;;;;3.497.117;ERI;0;0,03;1;0;0;https://www.openstreetmap.org/#map=5/15.1794/39.7823&layers=T;15.1794;39.7823;281
2020-03-18 14:13;Africa;Western Africa;220;GMB;Gambia;;;;;;;;2.347.706;GMB;0;0,04;1;0;0;https://www.openstreetmap.org/#map=5/13.4432/-15.3101&layers=T;13.4432;-15.3101;282
2020-03-22 23:43;Americas;Caribbean;1;GRD;Grenada;;;;;;;;112.003;GRD;0;0,89;1;0;0;https://www.openstreetmap.org/#map=5/12.1165/-61.6790&layers=T;12.1165;-61.6790;283
2020-03-13 22:22;Europe;Southern Europe;39;VAT;Holy See;;;;;;;;799;VAT;0;125,16;1;0;0;https://www.openstreetmap.org/#map=5/41.9029/12.4534&layers=T;41.9029;12.4534;284
2020-03-22 23:13;Africa;Eastern Africa;258;MOZ;Mozambique;;;;;;;;28.571.310;MOZ;0;0,00;1;0;0;https://www.openstreetmap.org/#map=5/-18.6657/35.5296&layers=T;-18.6657;35.5296;285
2020-03-20 21:13;Americas;Caribbean;1;SXM;Sint Maarten;;X;;;;;;40.614;SXM;0;2,46;1;0;0;https://www.openstreetmap.org/#map=5/18.0425/-63.0548&layers=T;18.0425;-63.0548;286
2020-03-21 23:43;Oceania;Melanesia;675;PNG;Papua New Guinea;;;;;;;;8.935.000;PNG;0;0,01;1;0;0;https://www.openstreetmap.org/#map=5/-6.3150/143.9555&layers=T;-6.3150;143.9555;287
2020-03-14 16:33;Americas;Caribbean;1;VCT;Saint Vincent and the Grenadines;;;;;;;;110.608;VCT;0;0,90;1;0;0;https://www.openstreetmap.org/#map=5/12.9843/-61.2872&layers=T;12.9843;-61.2872;288
2020-03-18 00:53;Africa;Eastern Africa;252;SOM;Somalia;;;;;;;;15.442.905;SOM;0;0,01;1;0;0;https://www.openstreetmap.org/#map=5/5.1521/46.1996&layers=T;5.1521;46.1996;289
2020-03-22 22:43;Asia;Western Asia;963;SYR;Syria;;;;;;;;17.070.135;SYR;0;0,01;1;0;0;https://www.openstreetmap.org/#map=5/34.8021/38.9968&layers=T;34.8021;38.9968;290
2020-03-22 01:43;Asia;South-eastern Asia;670;TLS;East Timor;;;;;;;;1.387.149;TLS;0;0,07;1;0;0;https://www.openstreetmap.org/#map=5/-8.8742/125.7275&layers=T;-8.8742;125.7275;291
2020-03-22 20:43;Americas;Northern America;1;USA;United States;;X;;;;;;329.368.418;USA;292;0,00;1;0;178;https://www.openstreetmap.org/#map=5/37.0902/-95.7129&layers=T;37.0902;-95.7129;292
2020-03-22 01:43;Africa;Eastern Africa;256;UGA;Uganda;;;;;;;;40.299.300;UGA;0;0,00;1;0;0;https://www.openstreetmap.org/#map=5/1.3733/32.2903&layers=T;1.3733;32.2903;293
2020-03-18 11:53;Americas;Caribbean;1;MSR;Montserrat;;X;;;;;;4.989;MSR;0;20,04;1;0;0;https://www.openstreetmap.org/#map=5/16.7425/-62.1874&layers=T;16.7425;-62.1874;294
2020-03-14 02:33;Oceania;Oceania;61;AUS;Australia;EXT;;From Diamond Princess;;;;;1;AUS_EXT;0;0,00;0;0;0;https://www.openstreetmap.org/#map=5/35.4437/139.6380&layers=T;35.4437;139.6380;295
2020-03-22 11:43;Africa;Western Africa;238;CPV;Cape Verde;;;;;;;;550.483;CPV;248;0,00;0;0;0;https://www.openstreetmap.org/#map=5/15.1111/-23.6167&layers=T;15.1111;-23.6167;296
2020-03-22 11:13;Asia;South-eastern Asia;670;TLS;East Timor;;;;;;;;1.387.149;TLS;291;0,00;0;0;0;https://www.openstreetmap.org/#map=5/-8.5500/125.5600&layers=T;-8.5500;125.5600;297
2020-03-18 14:33;Americas;South America;594;GUF;French Guiana;;X;;;;;;290.691;GUF;215;0,00;0;0;0;https://www.openstreetmap.org/#map=5/4.0000/-53.0000&layers=T;4.0000;-53.0000;298
2020-03-18 14:33;Americas;Caribbean;590;GLP;Guadeloupe;;X;;;;;;395.700;GLP;171;0,00;0;0;0;https://www.openstreetmap.org/#map=5/16.2500/-61.5833&layers=T;16.2500;-61.5833;299
2020-03-18 14:33;Africa;Eastern Africa;262;MYT;Mayotte;;X;;;;;;279.471;MYT;231;0,00;0;0;0;https://www.openstreetmap.org/#map=5/-12.8431/45.1383&layers=T;-12.8431;45.1383;300
2020-03-18 14:33;Africa;Eastern Africa;262;REU;Réunion;;X;;;;;;853.659;REU;180;0,00;0;0;0;https://www.openstreetmap.org/#map=5/-21.1351/55.2471&layers=T;-21.1351;55.2471;301
2020-03-19 09:33;Americas;Northern America;299;GRL;Greenland;;;;;;;;56.081;GRL;243;0,00;0;0;0;https://www.openstreetmap.org/#map=5/72.0000/-40.0000&layers=T;72.0000;-40.0000;302
2020-03-22 08:13;Oceania;Micronesia;1;GUM;Guam;;;;;;;;172.400;GUM;197;0,00;0;1;0;https://www.openstreetmap.org/#map=5/13.4443/144.7937&layers=T;13.4443;144.7937;303
2020-03-17 18:33;Europe;Northern Europe;44;GGY;Guernsey;;;;;;;;62.792;GGY;0;0,00;0;0;0;https://www.openstreetmap.org/#map=5/49.4500/-2.5800&layers=T;49.4500;-2.5800;304
2020-03-17 18:33;Europe;Northern Europe;44;JEY;Jersey;;;;;;;;106.800;JEY;0;0,00;0;0;0;https://www.openstreetmap.org/#map=5/49.1900/-2.1100&layers=T;49.1900;-2.1100;305
2020-03-22 22:43;Americas;Caribbean;1;PRI;Puerto Rico;;;;;;;;3.193.694;PRI;203;0,00;0;1;0;https://www.openstreetmap.org/#map=5/18.2000/-66.5000&layers=T;18.2000;-66.5000;306
2020-03-17 21:33;Africa;Middle Africa;242;COG;Congo Republic;;;;;;;;5.380.508;COG;250;0,00;0;0;0;https://www.openstreetmap.org/#map=5/-1.4400/15.5560&layers=T;-1.4400;15.5560;307
2020-03-19 12:13;Americas;Caribbean;1;BHS;Bahamas;;;;;;;;385.340;BHS;242;0,00;0;0;0;https://www.openstreetmap.org/#map=5/24.2500/-76.0000&layers=T;24.2500;-76.0000;308
2020-03-18 14:13;Africa;Western Africa;220;GMB;Gambia;;;;;;;;2.347.706;GMB;282;0,00;0;0;0;https://www.openstreetmap.org/#map=5/13.4667/-16.6000&layers=T;13.4667;-16.6000;309
